,type,id,tags,geometry
729,node,4824890181,"{'camera:count': '3', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8785975 47.5556387)
730,node,4840382060,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance:type': 'camera', 'surveillance:zone': 'entrance'}",POINT (8.5305425 47.3819651)
731,node,4846044886,"{'camera:type': 'dome', 'check_date': '2022-05-30', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.544456199999999 47.4107988)
732,node,4850052375,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'check_date': '2022-08-01', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5921031 47.4122801)
733,node,4850052843,"{'camera:mount': 'wall', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5940469 47.412233)
734,node,4850071263,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'check_date': '2022-08-01', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5921863 47.4125488)
735,node,4850074326,"{'camera:mount': 'ceiling', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5939595 47.4119606)
736,node,4850080855,"{'camera:mount': 'wall', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5938063 47.4123019)
737,node,4850084758,"{'camera:mount': 'ceiling', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.594037 47.4121313)
738,node,4850097897,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5938707 47.4123745)
739,node,4850103498,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.6020836 47.4083721)
740,node,4850105963,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5955927 47.4090636)
741,node,4850107662,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5962069 47.4089893)
742,node,4850120093,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5633038 47.4502781)
743,node,4850121475,"{'camera:type': 'dome', 'check_date': '2022-07-06', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5436627 47.4105702)
744,node,4850123660,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.563323 47.4499553)
745,node,4850125930,"{'camera:mount': 'ceiling', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.5632348 47.450133)
746,node,4850125992,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5450816 47.4114524)
747,node,4850127021,"{'camera:mount': 'ceiling', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.5631328 47.4501293)
748,node,4850129167,"{'camera:type': 'dome', 'check_date': '2022-07-06', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5434535 47.4108697)
749,node,4850129213,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5440328 47.4110803)
750,node,4850129627,"{'camera:type': 'dome', 'check_date': '2022-07-06', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5435125 47.410788)
751,node,4850136954,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5449931 47.4114524)
752,node,4850137146,"{'camera:type': 'dome', 'check_date': '2021-11-13', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5448724 47.4116792)
753,node,4850138745,"{'camera:type': 'dome', 'check_date': '2022-05-30', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5456126 47.4111583)
754,node,4850140678,"{'camera:mount': 'wall', 'camera:type': 'dome', 'check_date': '2022-06-20', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5447215 47.4097082)
755,node,4850141701,"{'camera:type': 'fixed', 'check_date': '2023-01-26', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5455446 47.4100365)
756,node,4850144578,"{'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (8.5452693 47.4098333)
757,node,4850147372,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.545679 47.4090238)
758,node,4850148501,"{'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (8.5457333 47.4090218)
759,node,4862040976,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.5248479 47.3738561)
760,node,4862048987,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.5304241 47.3738418)
761,node,4862048988,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.5264496 47.3736643)
762,node,4862048989,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.5299163 47.3740746)
763,node,4862048990,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.5284376 47.3738992)
764,node,4862051862,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.5261005 47.3732224)
765,node,4862091457,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.5324642 47.3770238)
766,node,4862091458,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.5329762 47.3772729)
767,node,4862263901,"{'man_made': 'surveillance', 'surveillance:type': 'camera', 'surveillance:zone': 'entrance'}",POINT (8.5255198 47.3732187)
768,node,4874186264,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'height': '2', 'man_made': 'surveillance', 'operator': 'Einwohnergemeinde Brienz', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (8.0456745 46.7529641)
769,node,4956854178,"{'camera:type': 'fixed', 'contact:webcam': 'http://www.45degrees.ch/index.php/fluginfo/webcam-moentschelen', 'man_made': 'surveillance', 'surveillance': 'webcam', 'surveillance:type': 'camera'}",POINT (7.5098723 46.7155981)
770,node,5011970236,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.3532882 47.175462)
771,node,5020912930,"{'camera:type': 'panning', 'contact:webcam': 'https://morgesregion.roundshot.com/ville/', 'man_made': 'surveillance', 'name': 'Morges', 'operator': 'Roundshot', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (6.4911685 46.5119714)
772,node,5031050430,"{'camera:angle': '15°', 'camera:direction': '350', 'camera:height': '3.5', 'camera:mount': 'ceiling', 'camera:type': 'fixed', 'description:de': 'Eingangskamera gegenüber Palace', 'description:en': 'Spots the entrance facing the street Rainstrasse.', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'entrance'}",POINT (7.3958239 47.1936214)
773,node,5031050431,"{'camera:direction': '280', 'camera:mount': 'ceiling', 'camera:type': 'fixed', 'description:de': 'Überwacht die Lobby des Kinos Palace', 'description:en': 'This camera watches the Lobby of the Cinema Palace.', 'man_made': 'surveillance', 'operator': 'Cinema Palace', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (7.3958936 47.1938419)
774,node,5031050432,"{'camera:angle': '15', 'camera:direction': '85', 'camera:height': '1.6', 'camera:mount': 'wall', 'camera:type': 'fixed', 'description': 'This camera is on an ""ATM"" from the Swiss Post and faces all the people walking from the Migros to the southern train station.', 'man_made': 'surveillance', 'name': 'Postkasten Überwachungskamera', 'operator': 'Swiss Post', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'street'}",POINT (7.3989665 47.1893487)
775,node,5032084113,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'description': 'Multiple cameras for shop surveillance. Public 4 split camera screen at the entrance.', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (7.3966473 47.1938476)
776,node,5032094420,"{'camera:angle': '15', 'camera:direction': '170', 'camera:height': '4', 'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'name': 'Eingangskamera', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'entrance'}",POINT (7.3967839 47.1927936)
777,node,5032134739,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'description': 'Camera outside of the bank watching the entrances of the bank and maybe the ATM near it.', 'man_made': 'surveillance', 'name': 'Aussenüberwachung Raiffeisenbank', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'entrance'}",POINT (7.3987999 47.1926519)
778,node,5035681074,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'check_date': '2022-03-25', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (7.4442521 46.946878)
779,node,5037424407,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'check_date': '2022-10-03', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.389957 47.3117643)
780,node,5044525122,"{'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (8.8549773 47.1918889)
781,node,5046266206,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'yes', 'surveillance:type': 'camera', 'surveillance:zone': 'parking'}",POINT (7.452991 46.9613948)
782,node,5046497963,"{'covered': 'yes', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (7.2396232 47.1319735)
783,node,5046497965,"{'covered': 'yes', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (7.2396309 47.1319155)
784,node,5046497967,"{'covered': 'yes', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (7.2396445 47.1319722)
785,node,5046497969,"{'covered': 'yes', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (7.2396098 47.1319161)
786,node,5056295879,"{'camera:mount': 'wall', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (7.0480808 46.302136)
787,node,5056497160,"{'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (7.4153843 46.9358538)
788,node,5056980627,"{'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (7.2494744 47.1321817)
789,node,5057845322,"{'camera:direction': '126', 'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'SPAR', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'entrance'}",POINT (7.4167459000000004 46.9360113)
790,node,5062111334,"{'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (8.7691354 46.8478497)
791,node,5066994244,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (9.2522651 47.5807207)
792,node,5069303382,"{'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (7.1410481 47.0687465)
793,node,5070916823,{'man_made': 'surveillance'},POINT (7.4299039 46.9358538)
794,node,5071135525,"{'man_made': 'surveillance', 'surveillance': 'camera'}",POINT (7.4948748 46.892141)
795,node,5075818532,"{'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (7.3006677 47.1121881)
796,node,5075818533,"{'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (7.3006478 47.1122169)
797,node,5076802682,"{'camera:direction': '0', 'camera:mount': 'wall', 'camera:type': 'dome', 'height': '4', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (8.6350625 47.69747)
798,node,5077193369,"{'camera:direction': '90', 'camera:type': 'fixed', 'height': '2', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:type_1': 'guard'}",POINT (8.5231161 47.3727474)
799,node,5077724333,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (7.0550848 46.2982781)
800,node,5084079122,{'man_made': 'surveillance'},POINT (7.4234101 46.9455002)
801,node,5084865727,"{'camera:angle': '15', 'camera:direction': '87', 'camera:height': '4', 'camera:mount': 'ceiling', 'camera:type': 'fixed', 'description': 'Watches the entrance but to the street not to the entrance. Bad.', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'entrance'}",POINT (7.3962359 47.1937111)
802,node,5084865728,"{'camera:angle': '15', 'camera:direction': '265', 'camera:height': '4', 'camera:mount': 'ceiling', 'camera:type': 'fixed', 'description': ""Watches the area where people put down their old electronic crap what they shouldn't do. Watches the peeps walking up this sidewalk, too."", 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",POINT (7.3977148 47.193001)
803,node,5084865729,"{'camera:angle': '15', 'camera:direction': '0', 'camera:height': '4', 'camera:mount': 'ceiling', 'camera:type': 'dome', 'description': 'Camera system from the Coop shopping mall. More than one camera here. Some screens for the people to watch themselves.', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (7.3975036 47.1923457)
804,node,5085679625,"{'man_made': 'surveillance', 'surveillance': 'camera'}",POINT (7.4954124 46.8923311)
805,node,5119339216,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.1831025 46.3641311)
806,node,5119393488,"{'camera:type': 'dome', 'check_date': '2023-02-19', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.0473436 46.3562089)
807,node,5121905230,"{'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (7.2145327 47.1391991)
808,node,5124456213,"{'man_made': 'surveillance', 'surveillance': 'camera'}",POINT (7.4193606 46.9315485)
809,node,5130777606,"{'man_made': 'surveillance', 'surveillance': 'camera'}",POINT (7.4193577 46.9306177)
810,node,5130779434,"{'camera:direction': '253', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'camera', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",POINT (7.4205247 46.9310562)
811,node,5130779442,"{'camera:direction': '0', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'camera', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",POINT (7.4203336 46.9308277)
812,node,5133317864,"{'camera:angle': '40', 'camera:direction': '210', 'camera:type': 'fixed', 'height': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'Station'}",POINT (7.5888588 47.5467998)
813,node,5141767465,"{'camera:direction': '120', 'camera:mount': 'pole', 'camera:type': 'fixed', 'height': '4', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (7.7568117 47.5453725)
814,node,5143203125,"{'camera:direction': '220', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (7.2545253 47.1368778)
815,node,5155755785,"{'camera:angle': '40', 'camera:direction': '25', 'camera:type': 'fixed', 'height': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'Station'}",POINT (7.5887458 47.5464617)
816,node,5155755786,"{'camera:angle': '40', 'camera:direction': '220', 'camera:type': 'fixed', 'check_date': '2023-02-16', 'height': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'Station'}",POINT (7.5887409 47.5464559)
